,Tick,Train_Loss,Test_Loss
144,144,0.0001679804623856252,9.48215459990268e-05
145,145,0.00015766653111846796,9.629602070561604e-05
146,146,0.0003775241836603067,0.00011872474401941845
147,147,0.00015899112539087562,0.0001567428412235028
148,148,0.0001660519079325303,0.00016802141617702003
149,149,0.00020150663551938688,0.0001315492726134927
150,150,0.00017780947265477488,0.00013392765547624852
151,151,0.00017918501803303543,0.00011278034546377183
152,152,0.00022109431143041872,0.00011367273463310637
153,153,0.0001487258433507509,0.00012621366505638935
154,154,0.00022937251782130408,0.00013577710398046357
155,155,0.00013508340250165468,0.00011393562604061014
156,156,0.00018590358795127137,0.00012030873905862478
157,157,0.00017617818455870166,9.561947913762214e-05
158,158,0.0001758082613252617,9.618086839522719e-05
159,159,0.00013700254086201647,8.970436364214085e-05
160,160,0.0002545715433788946,0.0001008783873555131
161,161,0.00017880628821466803,0.00012058884303936273
162,162,0.00015028434226506166,0.00010101399887174987
163,163,0.00014323697048413363,0.00011477356063615699
164,164,0.0001609920053716064,0.00011997032722413768
165,165,0.00025480647786151105,0.00010702897395853514
166,166,0.00017575703423480964,0.00012314412940744486
167,167,0.00016021531111368075,0.00010271730008901784
168,168,0.00017810199157490084,0.00010357616957512541
169,169,0.00013912588524519755,0.00011345154580696687
170,170,0.0001346348191413429,0.00010212634931514917
171,171,0.000199818041813881,0.00010100964889838081
172,172,0.00011926413697375241,0.00010428606991309014
173,173,0.00018036000373045346,0.00010650911340945778
174,174,0.0002081855078128798,0.00012070378824497958
175,175,0.0001437005463314521,9.970563363779724e-05
176,176,0.00023581235533735404,0.00010394601089108039
177,177,0.00017757473487390913,0.0001076010605720167
178,178,0.00016841583486496546,0.00011857915014705393
179,179,0.0002365721685372978,9.542736122755047e-05
180,180,0.0001896049380074951,0.00012584983873455553
181,181,0.0001824311833445989,0.00010463565259295352
182,182,0.00016339906878052172,9.342441924116182e-05
183,183,0.00030190374162958013,0.00010423392915365137
184,184,0.00013399910776883941,0.00011345108314626423
185,185,0.0002111793405726959,0.00016253706526577033
186,186,0.00013757993852861505,0.00010555998875256917
187,187,0.0002261618474744603,8.855000314028676e-05
188,188,0.00016412508457192573,0.000102898580899726
189,189,0.00013885346912690598,8.565026027830682e-05
190,190,0.0001252869493829825,0.00010062139887121347
191,191,0.0001387722134903266,9.449424717962922e-05
192,192,0.00013195617358941562,0.00010078643040681772
193,193,0.00020273333838899974,0.00011039212350899991
194,194,0.0001568946764595678,0.00011968856866026426
195,195,0.00022710340322348578,0.00014891823781180036
196,196,0.00016026179294166123,0.0001287911676475248
197,197,0.0003084262753381854,0.0001339797185380324
198,198,0.00018535615978682222,0.00012362634336026115
199,199,0.00026050264000071043,0.00010051630434576023
200,200,0.00017534391798986252,0.0001066882927386016
201,201,0.00020626145257780478,0.00010578982861407583
202,202,0.00011649727294470409,8.532974207614018e-05
203,203,0.00012935500059426687,9.410043218161158e-05
204,204,0.0001338127213189025,9.291576721044558e-05
205,205,0.00024992135291833476,0.00010251076591591681
206,206,0.0001307975540296228,9.301316831503911e-05
207,207,0.00013153602542414534,9.613147384267222e-05
208,208,0.000147557438464284,8.89534018584748e-05
209,209,0.0001808013385643476,0.00010496169795492189
210,210,0.00013750288003236698,0.00010144043092926343
211,211,0.00032655083829933115,0.00010838232359430381
212,212,0.00018492635475316396,0.0001371923662812828
213,213,0.00017334953895181246,0.00014459923743494185
214,214,0.00013282156913024747,9.987475769016285e-05
215,215,0.00030768253347413595,0.00011323372039693284
216,216,0.00018738046182779832,0.00011656324890239552
217,217,0.0001906844337026578,0.00011073850334545681
218,218,0.00014104961063686074,9.50320225353983e-05
219,219,0.0002505170947794492,8.84664697255742e-05
220,220,0.00013949121509132715,9.098537096712187e-05
221,221,0.0001742071017988251,9.172808503173793e-05
222,222,0.00013006617134134551,8.469596224067383e-05
223,223,0.0001811778720470959,0.00010653889965662729
224,224,0.00020075372553058504,9.169975428443354e-05
225,225,0.00014993735209733634,8.952364620040886e-05
226,226,0.00011740838809423256,9.781181361499153e-05
227,227,0.00024610300479462136,0.00010855423675455061
228,228,0.00013487668008471294,9.361672722354559e-05
229,229,0.00021892740747800376,9.882605515177002e-05
230,230,0.00011874727184560429,9.696380103578801e-05
231,231,0.000300475628042979,0.0001080067857603939
232,232,0.00012015977348522123,0.00011768421731030086
233,233,0.00022143296427066684,0.0001291387669179102
234,234,0.00014984187798510338,8.905224759731934e-05
235,235,0.0002002325223426966,8.475697472572102e-05
236,236,0.00015123264935006783,8.689558710791742e-05
237,237,0.00015850389264550745,8.212733385108935e-05
238,238,0.00014336646387979774,8.074660314386033e-05
239,239,0.000190553252619354,0.00010030684472226044
240,240,0.00018264065481904336,9.344305861081544e-05
241,241,0.00013806491806881032,8.779361960386084e-05
242,242,0.00012719405038234103,8.141879003511472e-05
243,243,0.00019937779603194147,8.453675210625399e-05
244,244,0.00014426176394095067,7.928123094097598e-05
245,245,0.0001263245739492363,7.75298475403681e-05
246,246,0.00015405782507786034,8.940803141800444e-05
247,247,0.00015869740986843305,7.71177026701197e-05
248,248,0.00016880844955214825,8.29626544955841e-05
249,249,0.00012700482480356405,7.627765000925564e-05
250,250,0.0002759141163718512,7.647821681331289e-05
251,251,0.00011442172934499237,9.847557103092141e-05
252,252,0.00016081321042167536,8.47147553304642e-05
253,253,0.0001318986655076452,7.414202008626567e-05
254,254,0.00017621378657199313,8.544762574235958e-05
255,255,9.361485366565015e-05,7.800189322506442e-05
256,256,0.0002270764440442596,9.355230762522814e-05
257,257,0.0001308331276081374,8.36846273224038e-05
258,258,0.00012345803749677991,8.360044660978461e-05
259,259,0.00016370885312990766,8.098349172391786e-05
260,260,0.00012167743403844578,7.292570849162793e-05
261,261,0.000130063542462591,7.801821748257021e-05
262,262,0.0001284438627805486,8.26342644206081e-05
263,263,0.00024939993989851923,7.959953448615154e-05
264,264,0.00012845600434664595,9.739272601310173e-05
265,265,0.00012145107799348817,0.00010341618411171684
266,266,0.00016727332920960053,9.244899465752546e-05
267,267,0.00022342547907456541,0.00010080781621806345
268,268,9.861217128265456e-05,8.007120638635866e-05
269,269,0.00016983870474418262,8.348748935133975e-05
270,270,0.00017547021757466076,7.568666752905553e-05
271,271,0.0001578827471547257,7.820097214641293e-05
272,272,0.00012612493354800404,8.290934094474083e-05
273,273,0.00012757843587783048,8.809364218357449e-05
274,274,0.00021066482817143974,0.00011079834129029247
275,275,0.00012232730693341736,8.893839363347454e-05
276,276,0.0001849511209420389,8.839463180064396e-05
277,277,0.00015516221759460824,8.309296030621295e-05
278,278,0.00015385474875200027,8.156566895848784e-05
279,279,0.00012034925999489196,7.978434222642124e-05
280,280,0.00012843512167923967,8.810661091761702e-05
281,281,0.0001763651915558282,7.27189786040111e-05
282,282,0.00024646845975376925,8.040341756784915e-05
283,283,0.00017881063622658024,7.845518721607329e-05
284,284,0.00010861620429405493,7.643496973161273e-05
285,285,0.00011349482662191657,8.445750859338946e-05
286,286,0.000133363219348034,8.079929951309467e-05
287,287,0.0002683817016579018,8.221996581168041e-05
288,288,0.00010433606903775241,9.021938310221549e-05
289,289,0.0002031438601278197,9.67270663231352e-05
290,290,0.00013661385669731587,8.249740363487469e-05
291,291,0.00017460353335301424,8.11018987436476e-05
292,292,0.0001241645875089834,7.994217230128916e-05
293,293,0.00011695295964680805,7.721411497621537e-05
294,294,0.00011476222250072672,8.14966157487117e-05
