,Tick,Train_Loss,Test_Loss
69,69,0.0005595304533220661,0.00019627559225678792
70,70,0.0004002476895554686,0.00017180854544077614
71,71,0.000639258545072777,0.00015490167158820506
72,72,0.0002694251508809932,0.00018918793562707885
73,73,0.0008069932080263188,0.00018364944005996932
74,74,0.0006167858160524837,0.00023988273176478176
75,75,0.00027984046809889597,0.00019800134156489882
76,76,0.0005762954146962668,0.00015001292685917541
77,77,0.00028932835375056117,0.00018929767951689192
78,78,0.000575025443425541,0.00015699795746728135
79,79,0.00029743833201520365,0.00018641867406800678
80,80,0.0005283615475437089,0.0001553594590471376
81,81,0.0002643286896462955,0.00017664038434334108
82,82,0.0005821835991592883,0.00015428437514427475
83,83,0.0002566525767341868,0.00019055952133925072
84,84,0.0005673364472902144,0.00016232471218274915
85,85,0.0003181267575336509,0.00018781942161125682
86,86,0.0003776469262692132,0.00014247071660834562
87,87,0.00028017893978290315,0.0001557178075905185
88,88,0.0005663973956938778,0.00016850926707464656
89,89,0.00023229353724103143,0.00019285552169582467
90,90,0.000566148288190059,0.00016814699792882856
91,91,0.0004156061592372829,0.0002008886108453181
92,92,0.0002457062924913228,0.000160948319251297
93,93,0.0004562620580050427,0.0001507491208799846
94,94,0.00029412877255939504,0.0001743454441766073
95,95,0.00037529196941168676,0.00014135855504659922
96,96,0.0002361502988809553,0.0001608625802245063
97,97,0.000499759848514544,0.00017679396289049616
98,98,0.0004302525863315521,0.00020133004354869538
99,99,0.0002628516066131363,0.00016817609730793723
100,100,0.0004061379912135594,0.0001363328323409442
101,101,0.0002764145521804996,0.00015453459982234016
102,102,0.0003874060092320137,0.00014743311139016707
103,103,0.0002268122310607708,0.00016090844913311985
104,104,0.0004458664538540335,0.00016637902530700505
105,105,0.0002808132208449377,0.00017469518756914158
106,106,0.0002700245599071287,0.00013978102521751287
107,107,0.00038021024179283474,0.0001397643038542559
108,108,0.00021934426179392013,0.00016581069064521556
109,109,0.00046519436977748103,0.00018628565483344188
110,110,0.0003974961895328849,0.00020206043475669074
111,111,0.00034759987150874937,0.00016946519019434274
112,112,0.00020135003346220047,0.00016439888719563955
113,113,0.0004196227189334137,0.0001671647511486994
114,114,0.00034107806668408325,0.0001853092446283445
115,115,0.00025546767205041624,0.0001535500557473255
116,116,0.00033298447778545766,0.0001330043780059001
117,117,0.00027861679233471626,0.00014455612460544099
118,118,0.0003017744645841225,0.00013444829037473574
119,119,0.0002610028161903593,0.0001363244443448976
120,120,0.00030748378581006025,0.00012825518362986007
121,121,0.00027507954449114847,0.00013737814352805992
122,122,0.0002153601717645191,0.00013301952613557395
123,123,0.00028742162476870606,0.0001288236378717172
124,124,0.0002092928530078437,0.00014281353467935316
125,125,0.00032918552265141104,0.00014119269080839605
126,126,0.00023694353550846286,0.00014688110081251802
127,127,0.00023111624842155168,0.00012611171275157693
128,128,0.0002925992307406086,0.00012605855362920462
129,129,0.00021105197148828475,0.0001334297608932465
130,130,0.0002895838084957326,0.00012962286451895818
131,131,0.00021613281395689433,0.0001366516325941756
132,132,0.0002360248177159411,0.00012741750446351708
133,133,0.00023394035924323347,0.00012716134511808888
134,134,0.0002406784839347811,0.0001245532089009563
135,135,0.00022536825515510542,0.00011770593408709089
136,136,0.00022762988775676645,0.00011901477906887034
137,137,0.00022455298888267698,0.00011848016506926028
138,138,0.0002536694762477679,0.0001224421397252841
139,139,0.0001937099563048235,0.00012707642401541143
140,140,0.0002510651697164902,0.00012164252795509964
141,141,0.00022090613427606703,0.00012014600751416122
142,142,0.00021252579315489075,0.00012093133657954906
143,143,0.00024874335495449266,0.00011779111614819935
144,144,0.00019756995324816888,0.00011523555783456479
145,145,0.00022783346883361853,0.00010222181334960979
146,146,0.00023338644341357163,0.00011102887959175977
147,147,0.00023455365253403893,0.0001044817596798899
148,148,0.00022736320110496635,0.00010619445121728785
149,149,0.0002327395582210217,0.00010264064893987771
150,150,0.00024755612066112905,0.00010297533361420104
151,151,0.00021020925530830203,0.00010623843730919487
152,152,0.0001917299742848654,0.0001036496930571114
153,153,0.00020872115625812215,8.837256831523008e-05
154,154,0.00023798922549432783,8.884080777600658e-05
155,155,0.00023418965722510674,8.775993289115529e-05
156,156,0.00020653689054271846,8.691713109572714e-05
157,157,0.00027635137406316823,8.396075536142959e-05
158,158,0.00021345131233883606,9.196401928109968e-05
159,159,0.00021191511616812768,8.930333631990546e-05
160,160,0.00020481195798623307,8.50313540061366e-05
161,161,0.00016205543682583845,7.176084942122868e-05
162,162,0.00017199889407493174,6.982505353919148e-05
163,163,0.00018130301140811738,7.07096461577216e-05
164,164,0.00016153547951930773,6.709878064471494e-05
165,165,0.00014364422825008713,6.245748517084564e-05
166,166,0.00011357136393042365,5.9968317071888296e-05
167,167,0.00011962361569922945,5.6958981682934486e-05
168,168,0.0001113293624053876,5.695274998791179e-05
169,169,8.647378484993034e-05,5.871674884252659e-05
170,170,0.0001726203479494816,6.268671099158057e-05
171,171,0.00012944458122452054,6.517195316422939e-05
172,172,0.00012860319524162463,6.14474255103491e-05
173,173,8.414286428127689e-05,5.984295323908488e-05
174,174,0.00013338328947733614,5.780976820593734e-05
175,175,8.70019884227511e-05,5.6563954075965916e-05
176,176,9.0107427186284e-05,5.226974065045966e-05
177,177,0.0001109899067295604,5.4259913978479214e-05
178,178,0.00011679605770258427,5.248165062375034e-05
179,179,8.924861908577549e-05,5.3264536431444455e-05
180,180,0.00010359289184118858,4.582703544789494e-05
181,181,0.00010272238530399305,4.487763174889492e-05
182,182,0.00010629548906668354,4.8724842710681717e-05
183,183,8.733666368582939e-05,4.551054214646025e-05
184,184,8.421356910526919e-05,3.93995254616891e-05
185,185,7.864576639518934e-05,4.4045063380811676e-05
186,186,7.826391279127504e-05,4.4280020053365e-05
187,187,0.00010624903403205185,4.8987211583123537e-05
188,188,6.844199704763883e-05,4.737835173195557e-05
189,189,0.00011101907604363566,3.810521447143756e-05
190,190,7.180739915234717e-05,4.073275136406443e-05
191,191,8.810461549185661e-05,3.96094728637216e-05
192,192,6.475940880143264e-05,3.914839415789707e-05
193,193,5.8790762835345575e-05,3.777829973605401e-05
194,194,8.76489358410281e-05,3.385848224464032e-05
